roi,file,burning_pixels,ha,group
ROI_0124_01,D:\scburning\ROI_0124_01\S2A_MSIL2A_20171120T152641_R025_T17LRJ_20201014T210901.tif,16420.0,164.2,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2B_MSIL2A_20180124T152629_R025_T17LRJ_20201014T082942.tif,4257.0,42.57,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2A_MSIL2A_20181006T152641_R025_T17LRJ_20201009T084312.tif,4860.0,48.6,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2A_MSIL2A_20181105T152641_R025_T17LRJ_20201008T155930.tif,4181.0,41.81,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2B_MSIL2A_20190119T152639_R025_T17LRJ_20201008T025859.tif,5739.0,57.39,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2A_MSIL2A_20190203T152641_R025_T17LRJ_20201007T133919.tif,5606.0,56.06,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2B_MSIL2A_20191016T152639_R025_T17LRJ_20201004T030616.tif,6625.0,66.25,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2A_MSIL2A_20200218T152631_R025_T17LRJ_20200929T193309.tif,9302.0,93.02,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2B_MSIL2A_20210128T152639_R025_T17LRJ_20210129T031606.tif,3680.0,36.8,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2A_MSIL2A_20211010T152641_R025_T17LRJ_20211011T022750.tif,13051.0,130.51,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2B_MSIL2A_20221010T152639_R025_T17LRJ_20221011T012933.tif,4755.0,47.55,Upper Whisker
ROI_0124_01,D:\scburning\ROI_0124_01\S2B_MSIL2A_20221209T152639_R025_T17LRJ_20221210T114715.tif,3825.0,38.25,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20171120T152641_R025_T17LRJ_20201014T210901.tif,7390.0,73.9,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20180124T152629_R025_T17LRJ_20201014T082942.tif,4401.0,44.01,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20181006T152641_R025_T17LRJ_20201009T084312.tif,6474.0,64.74,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20181105T152641_R025_T17LRJ_20201008T155930.tif,8263.0,82.63,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20181215T152631_R025_T17LRJ_20201008T101805.tif,6057.0,60.57,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20191016T152639_R025_T17LRJ_20201004T030616.tif,17177.0,171.77,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20191205T152639_R025_T17LRJ_20201003T011258.tif,3493.0,34.93,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20200228T152631_R025_T17LRJ_20200928T231400.tif,4381.0,43.81,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20201010T152639_R025_T17LRJ_20201028T132318.tif,18325.0,183.25,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20201119T152639_R025_T17LRJ_20201121T024853.tif,4682.0,46.82,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20210202T152641_R025_T17LRJ_20210203T043957.tif,2488.0,24.88,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2A_MSIL2A_20211219T152641_R025_T17LRJ_20230126T214356.tif,2760.0,27.6,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20220503T152639_R025_T17LRJ_20220504T061104.tif,7347.0,73.47,Upper Whisker
ROI_0124_02,D:\scburning\ROI_0124_02\S2B_MSIL2A_20221010T152639_R025_T17LRJ_20221011T012933.tif,3885.0,38.85,Upper Whisker
ROI_0127_02,D:\scburning\ROI_0127_02\S2A_MSIL2A_20170613T152641_R025_T18LTP_20210209T224127.tif,7132.0,71.32,Upper Whisker
ROI_0127_02,D:\scburning\ROI_0127_02\S2B_MSIL2A_20200324T152639_R025_T18LTP_20201018T190537.tif,3054.0,30.54,Upper Whisker
ROI_0127_02,D:\scburning\ROI_0127_02\S2B_MSIL2A_20200712T152639_R025_T18LTP_20200912T234111.tif,3406.0,34.06,Upper Whisker
ROI_0127_02,D:\scburning\ROI_0127_02\S2B_MSIL2A_20210925T152639_R025_T18LTP_20210926T172727.tif,75148.0,751.48,Upper Whisker
ROI_0138_04,D:\scburning\ROI_0138_04\S2B_MSIL2A_20171215T152629_R025_T18LTN_20201014T142122.tif,2469.0,24.69,Upper Whisker
ROI_0138_04,D:\scburning\ROI_0138_04\S2B_MSIL2A_20180713T152639_R025_T18LTN_20201011T152936.tif,3212.0,32.12,Upper Whisker
ROI_0138_04,D:\scburning\ROI_0138_04\S2A_MSIL2A_20211119T152641_R025_T18LTN_20211120T071306.tif,2883.0,28.83,Upper Whisker
ROI_0141_01,D:\scburning\ROI_0141_01\S2B_MSIL2A_20180124T152629_R025_T18LTN_20201014T082941.tif,3138.0,31.38,Upper Whisker
ROI_0141_01,D:\scburning\ROI_0141_01\S2B_MSIL2A_20180713T152639_R025_T18LTN_20201011T152936.tif,4776.0,47.76,Upper Whisker
ROI_0141_01,D:\scburning\ROI_0141_01\S2A_MSIL2A_20190504T152641_R025_T18LTN_20201006T095344.tif,3103.0,31.03,Upper Whisker
ROI_0141_01,D:\scburning\ROI_0141_01\S2B_MSIL2A_20190708T152649_R025_T18LTN_20201005T111610.tif,3745.0,37.45,Upper Whisker
ROI_0141_01,D:\scburning\ROI_0141_01\S2B_MSIL2A_20190728T152649_R025_T18LTN_20201109T153703.tif,3495.0,34.95,Upper Whisker
ROI_0141_01,D:\scburning\ROI_0141_01\S2B_MSIL2A_20210727T152639_R025_T18LTN_20210728T024107.tif,2773.0,27.73,Upper Whisker
ROI_0144_03,D:\scburning\ROI_0144_03\S2A_MSIL2A_20170825T153621_R068_T17MPN_20210201T100359.tif,13044.0,130.44,Upper Whisker
ROI_0144_03,D:\scburning\ROI_0144_03\S2B_MSIL2A_20170929T153609_R068_T17MPN_20210202T114723.tif,2969.0,29.69,Upper Whisker
ROI_0144_03,D:\scburning\ROI_0144_03\S2B_MSIL2A_20180127T153609_R068_T17MPN_20201014T092056.tif,11865.0,118.65,Upper Whisker
ROI_0144_03,D:\scburning\ROI_0144_03\S2A_MSIL2A_20200221T153611_R068_T17MPN_20200927T143620.tif,3120.0,31.2,Upper Whisker
ROI_0144_03,D:\scburning\ROI_0144_03\S2B_MSIL2A_20200824T153619_R068_T17MPN_20200827T151723.tif,4322.0,43.22,Upper Whisker
