roi,file,burning_pixels,ha,group
ROI_0005_04,D:\scburning\ROI_0005_04\S2A_MSIL2A_20210225T153621_R068_T17MPP_20210226T043319.tif,187.0,1.87,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20180619T155219_R111_T17MNQ_20201012T000819.tif,229.0,2.29,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20190311T155221_R111_T17MNQ_20201007T053109.tif,122.0,1.22,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20190604T155229_R111_T17MNQ_20201005T221024.tif,227.0,2.27,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20190724T155229_R111_T17MNQ_20201005T191129.tif,142.0,1.42,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20190813T155229_R111_T17MNQ_20201005T000333.tif,230.0,2.3,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20191221T155219_R111_T17MNQ_20201003T075954.tif,154.0,1.54,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20200404T155221_R111_T17MNQ_20200924T232845.tif,124.0,1.24,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20200703T155231_R111_T17MNQ_20200825T013427.tif,117.0,1.17,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2B_MSIL2A_20210325T155219_R111_T17MNQ_20210326T073600.tif,130.0,1.3,Lower Whisker
ROI_0011_01,D:\scburning\ROI_0011_01\S2A_MSIL2A_20220124T155221_R111_T17MNQ_20220125T034401.tif,105.0,1.05,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20171012T155209_R111_T17MNQ_20201019T213523.tif,149.0,1.49,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,210.0,2.1,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif,126.0,1.26,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20180301T155209_R111_T17MNQ_20201013T051814.tif,257.0,2.57,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20190604T155229_R111_T17MNQ_20201005T221024.tif,266.0,2.66,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20191012T155219_R111_T17MNQ_20201004T013804.tif,123.0,1.23,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2A_MSIL2A_20191216T155221_R111_T17MNQ_20201003T054034.tif,178.0,1.78,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20200310T155219_R111_T17MNQ_20201005T034802.tif,196.0,1.96,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.tif,123.0,1.23,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20210404T155219_R111_T17MNQ_20210405T095214.tif,153.0,1.53,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.tif,119.0,1.19,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2A_MSIL2A_20210916T155221_R111_T17MNQ_20210917T050656.tif,127.0,1.27,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20211130T155219_R111_T17MNQ_20211201T064217.tif,104.0,1.04,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2B_MSIL2A_20220218T155219_R111_T17MNQ_20220225T024253.tif,140.0,1.4,Lower Whisker
ROI_0011_02,D:\scburning\ROI_0011_02\S2A_MSIL2A_20220812T155231_R111_T17MNQ_20220813T044428.tif,160.0,1.6,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif,176.0,1.76,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif,265.0,2.65,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20180301T155209_R111_T17MNQ_20201013T051814.tif,186.0,1.86,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20180331T155219_R111_T17MNQ_20201013T172443.tif,155.0,1.55,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20180505T155221_R111_T17MNQ_20201012T060723.tif,133.0,1.33,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20180902T155221_R111_T17MNQ_20201011T073521.tif,185.0,1.85,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20190301T155221_R111_T17MNQ_20201030T042826.tif,120.0,1.2,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20190311T155221_R111_T17MNQ_20201007T053109.tif,252.0,2.52,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20190724T155229_R111_T17MNQ_20201005T191129.tif,181.0,1.81,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20190902T155229_R111_T17MNQ_20201004T083448.tif,116.0,1.16,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20200209T155219_R111_T17MNQ_20201001T131810.tif,202.0,2.02,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20201031T155231_R111_T17MNQ_20201102T060657.tif,154.0,1.54,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20210109T155221_R111_T17MNQ_20210110T034817.tif,143.0,1.43,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20210114T155219_R111_T17MNQ_20210122T091309.tif,191.0,1.91,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2A_MSIL2A_20210208T155221_R111_T17MNQ_20210209T091947.tif,145.0,1.45,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.tif,112.0,1.12,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20210305T155219_R111_T17MNQ_20210306T163941.tif,184.0,1.84,Lower Whisker
ROI_0011_03,D:\scburning\ROI_0011_03\S2B_MSIL2A_20221006T155219_R111_T17MNQ_20221007T095049.tif,202.0,2.02,Lower Whisker
ROI_0012_04,D:\scburning\ROI_0012_04\S2A_MSIL2A_20200603T155231_R111_T17MNQ_20200825T235242.tif,105.0,1.05,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20180214T155221_R111_T17MNQ_20201013T211128.tif,125.0,1.25,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20180828T155209_R111_T17MNQ_20201110T120001.tif,160.0,1.6,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.tif,112.0,1.12,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20190902T155229_R111_T17MNQ_20201004T083448.tif,145.0,1.45,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20191017T155231_R111_T17MNQ_20201004T031710.tif,261.0,2.61,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20191027T155231_R111_T17MNQ_20201004T064121.tif,164.0,1.64,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2A_MSIL2A_20200305T155221_R111_T17MNQ_20200928T171715.tif,132.0,1.32,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20200817T155229_R111_T17MNQ_20200818T163811.tif,114.0,1.14,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20201016T155229_R111_T17MNQ_20201027T133838.tif,201.0,2.01,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20210424T155219_R111_T17MNQ_20210425T201823.tif,106.0,1.06,Lower Whisker
ROI_0013_02,D:\scburning\ROI_0013_02\S2B_MSIL2A_20211130T155219_R111_T17MNQ_20211201T064217.tif,112.0,1.12,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20180912T155221_R111_T17MNQ_20201009T002333.tif,222.0,2.22,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20181121T155211_R111_T17MNQ_20201008T202811.tif,193.0,1.93,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20190415T155229_R111_T17MNQ_20201007T023521.tif,112.0,1.12,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20190425T155229_R111_T17MNQ_20201109T123406.tif,246.0,2.46,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20191012T155219_R111_T17MNQ_20201004T013804.tif,177.0,1.77,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20200120T155219_R111_T17MNQ_20201002T212214.tif,145.0,1.45,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20200310T155219_R111_T17MNQ_20201005T034802.tif,220.0,2.2,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20200817T155229_R111_T17MNQ_20200818T163811.tif,156.0,1.56,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20201016T155229_R111_T17MNQ_20201027T133838.tif,193.0,1.93,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.tif,137.0,1.37,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2A_MSIL2A_20210419T155221_R111_T17MNQ_20210420T090213.tif,270.0,2.7,Lower Whisker
ROI_0013_04,D:\scburning\ROI_0013_04\S2B_MSIL2A_20211001T155219_R111_T17MNQ_20211002T135606.tif,135.0,1.35,Lower Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20180917T155219_R111_T17MNQ_20201009T021200.tif,173.0,1.73,Lower Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2A_MSIL2A_20190609T155221_R111_T17MNQ_20201006T000112.tif,175.0,1.75,Lower Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20190614T155229_R111_T17MNQ_20201006T021702.tif,209.0,2.09,Lower Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2A_MSIL2A_20200105T155221_R111_T17MNQ_20201002T231218.tif,168.0,1.68,Lower Whisker
ROI_0020_01,D:\scburning\ROI_0020_01\S2B_MSIL2A_20200419T155219_R111_T17MNQ_20200924T054339.tif,172.0,1.72,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20171012T155209_R111_T17MNQ_20201019T213523.tif,220.0,2.2,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20180209T155219_R111_T17MNQ_20201026T000228.tif,259.0,2.59,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20180331T155219_R111_T17MNQ_20201013T172443.tif,123.0,1.23,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20180922T155221_R111_T17MNQ_20201009T034358.tif,125.0,1.25,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.tif,155.0,1.55,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20190410T155221_R111_T17MNQ_20201007T002556.tif,121.0,1.21,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20191216T155221_R111_T17MNQ_20201003T054034.tif,172.0,1.72,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20200209T155219_R111_T17MNQ_20201001T131810.tif,107.0,1.07,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20200623T155231_R111_T17MNQ_20200823T193238.tif,128.0,1.28,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20200807T155229_R111_T17MNQ_20200908T101338.tif,134.0,1.34,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20210213T155219_R111_T17MNQ_20210215T000848.tif,221.0,2.21,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20210305T155219_R111_T17MNQ_20210306T163941.tif,166.0,1.66,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2B_MSIL2A_20210623T155219_R111_T17MNQ_20210625T235821.tif,164.0,1.64,Lower Whisker
ROI_0020_04,D:\scburning\ROI_0020_04\S2A_MSIL2A_20210916T155221_R111_T17MNQ_20210917T050656.tif,121.0,1.21,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20170907T155221_R111_T17MNQ_20210201T204538.tif,229.0,2.29,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20171201T155209_R111_T17MNQ_20201014T113759.tif,249.0,2.49,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20180130T155219_R111_T17MNQ_20201014T101506.tif,128.0,1.28,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20201225T155219_R111_T17MNQ_20201226T140634.tif,221.0,2.21,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,115.0,1.15,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20210305T155219_R111_T17MNQ_20210306T163941.tif,157.0,1.57,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20211110T155219_R111_T17MNQ_20211111T031803.tif,121.0,1.21,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2B_MSIL2A_20211120T155219_R111_T17MNQ_20211121T045231.tif,169.0,1.69,Lower Whisker
ROI_0021_01,D:\scburning\ROI_0021_01\S2A_MSIL2A_20221220T155221_R111_T17MNQ_20221221T102357.tif,152.0,1.52,Lower Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20170927T155221_R111_T17MNQ_20210202T103921.tif,134.0,1.34,Lower Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20171101T155209_R111_T17MNQ_20201014T175648.tif,103.0,1.03,Lower Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20190311T155221_R111_T17MNQ_20201007T053109.tif,202.0,2.02,Lower Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2B_MSIL2A_20200120T155219_R111_T17MNQ_20201002T212214.tif,202.0,2.02,Lower Whisker
ROI_0024_02,D:\scburning\ROI_0024_02\S2A_MSIL2A_20210109T155221_R111_T17MNQ_20210110T034817.tif,210.0,2.1,Lower Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20171101T155209_R111_T17MNQ_20201014T175648.tif,177.0,1.77,Lower Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2A_MSIL2A_20180803T155221_R111_T17MNQ_20201010T203309.tif,180.0,1.8,Lower Whisker
ROI_0024_03,D:\scburning\ROI_0024_03\S2B_MSIL2A_20210114T155219_R111_T17MNQ_20210122T091309.tif,155.0,1.55,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20171024T153621_R068_T17MNQ_20201015T015838.tif,162.0,1.62,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180407T153619_R068_T17MNQ_20201012T193457.tif,251.0,2.51,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20180417T153619_R068_T17MNQ_20201012T233240.tif,140.0,1.4,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20180929T153621_R068_T17MNQ_20201009T061135.tif,185.0,1.85,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20181106T155219_R111_T17MNQ_20201008T162712.tif,204.0,2.04,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20181206T155219_R111_T17MNQ_20201008T075943.tif,130.0,1.3,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20181211T155211_R111_T17MNQ_20201008T091211.tif,154.0,1.54,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20190117T153621_R068_T17MNQ_20201008T021728.tif,118.0,1.18,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20190326T155219_R111_T17MNQ_20201007T110416.tif,132.0,1.32,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20190420T155221_R111_T17MNQ_20201105T122410.tif,230.0,2.3,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20190427T153621_R068_T17MNQ_20201105T200749.tif,106.0,1.06,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20190907T155221_R111_T17MNQ_20201004T102031.tif,268.0,2.68,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20191108T153619_R068_T17MNQ_20201003T143237.tif,183.0,1.83,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20191203T153621_R068_T17MNQ_20201003T000919.tif,114.0,1.14,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20191216T155221_R111_T17MNQ_20201003T054034.tif,127.0,1.27,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20191221T155219_R111_T17MNQ_20201003T075954.tif,147.0,1.47,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20200130T155219_R111_T17MNQ_20201002T155252.tif,133.0,1.33,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20200529T155229_R111_T17MNQ_20200911T105738.tif,139.0,1.39,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20200829T153621_R068_T17MNQ_20200907T143739.tif,137.0,1.37,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20210203T155219_R111_T17MNQ_20210206T203806.tif,108.0,1.08,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20210421T153619_R068_T17MNQ_20210423T013532.tif,270.0,2.7,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20210524T155219_R111_T17MNQ_20210525T064955.tif,128.0,1.28,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2A_MSIL2A_20210708T155221_R111_T17MNQ_20210709T114447.tif,218.0,2.18,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20211230T155219_R111_T17MNQ_20230128T112202.tif,118.0,1.18,Lower Whisker
ROI_0030_04,D:\scburning\ROI_0030_04\S2B_MSIL2A_20220228T155219_R111_T17MNQ_20220303T102818.tif,113.0,1.13,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2A_MSIL2A_20180224T155221_R111_T17MNQ_20201014T005430.tif,165.0,1.65,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2A_MSIL2A_20180721T153621_R068_T17MNQ_20201011T181944.tif,226.0,2.26,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2B_MSIL2A_20180828T155209_R111_T17MNQ_20201110T120001.tif,122.0,1.22,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2A_MSIL2A_20181022T155221_R111_T17MNQ_20201009T140950.tif,195.0,1.95,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2A_MSIL2A_20190914T153621_R068_T17MNQ_20201004T130232.tif,133.0,1.33,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2A_MSIL2A_20200325T155221_R111_T17MNQ_20201019T115054.tif,152.0,1.52,Lower Whisker
ROI_0040_02,D:\scburning\ROI_0040_02\S2A_MSIL2A_20210903T153621_R068_T17MNQ_20210904T043113.tif,261.0,2.61,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20170216T153611_R068_T17MPN_20210208T132519.tif,228.0,2.28,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20170517T153621_R068_T17MPN_20210209T161256.tif,180.0,1.8,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20171218T153609_R068_T17MPN_20201014T145917.tif,139.0,1.39,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20180308T153609_R068_T17MPN_20201013T081339.tif,181.0,1.81,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20180820T153621_R068_T17MPN_20201011T042636.tif,201.0,2.01,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20190601T153629_R068_T17MPN_20201005T205712.tif,193.0,1.93,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20190711T153629_R068_T17MPN_20201005T124133.tif,136.0,1.36,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20191108T153619_R068_T17MPN_20201003T143240.tif,152.0,1.52,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20191203T153621_R068_T17MPN_20201003T000921.tif,156.0,1.56,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20191223T153611_R068_T17MPN_20201003T083758.tif,208.0,2.08,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20200206T153619_R068_T17MPN_20201001T034745.tif,118.0,1.18,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20200521T153631_R068_T17MPN_20200910T104928.tif,175.0,1.75,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20200913T153619_R068_T17MPN_20200918T155152.tif,133.0,1.33,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20201212T153619_R068_T17MPN_20201213T123352.tif,199.0,1.99,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20201222T153619_R068_T17MPN_20201225T061430.tif,125.0,1.25,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20210131T153619_R068_T17MPN_20210201T214757.tif,184.0,1.84,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20210406T153621_R068_T17MPN_20210407T073226.tif,118.0,1.18,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2A_MSIL2A_20210416T153611_R068_T17MPN_20210417T065935.tif,126.0,1.26,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20210511T153619_R068_T17MPN_20210513T105447.tif,225.0,2.25,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20211117T153619_R068_T17MPN_20211118T072229.tif,106.0,1.06,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20211127T153619_R068_T17MPN_20211128T185152.tif,225.0,2.25,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20211207T153619_R068_T17MPN_20211208T132438.tif,191.0,1.91,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20220426T153609_R068_T17MPN_20220427T124215.tif,174.0,1.74,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20220615T153619_R068_T17MPN_20220618T170223.tif,237.0,2.37,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20220913T153619_R068_T17MPN_20220914T070128.tif,140.0,1.4,Lower Whisker
ROI_0056_04,D:\scburning\ROI_0056_04\S2B_MSIL2A_20221222T153619_R068_T17MPN_20221224T012058.tif,120.0,1.2,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20170216T153611_R068_T17MPN_20210208T132519.tif,220.0,2.2,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20171203T153611_R068_T17MPN_20201014T115357.tif,110.0,1.1,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20180201T153611_R068_T17MPN_20201013T175113.tif,185.0,1.85,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20180522T153621_R068_T17MPN_20201012T125615.tif,158.0,1.58,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20181208T153611_R068_T17MPN_20201008T082328.tif,138.0,1.38,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20190117T153621_R068_T17MPN_20201008T021733.tif,118.0,1.18,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20190308T153611_R068_T17MPN_20201007T042714.tif,257.0,2.57,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190422T153629_R068_T17MPN_20201105T153234.tif,155.0,1.55,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20190522T153629_R068_T17MPN_20201006T171151.tif,255.0,2.55,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20190606T153621_R068_T17MPN_20201005T224736.tif,260.0,2.6,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20190716T153621_R068_T17MPN_20201005T145345.tif,105.0,1.05,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200211T153611_R068_T17MPN_20201001T171520.tif,161.0,1.61,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200421T153621_R068_T17MPN_20200921T122157.tif,166.0,1.66,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2B_MSIL2A_20200605T153619_R068_T17MPN_20200826T072451.tif,132.0,1.32,Lower Whisker
ROI_0057_03,D:\scburning\ROI_0057_03\S2A_MSIL2A_20200610T153631_R068_T17MPN_20200826T204405.tif,143.0,1.43,Lower Whisker
