roi,file,burning_pixels,ha,group
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20200327T153619_R068_T17MPM_20201027T115557.tif,627.0,6.27,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20200426T153619_R068_T17MPM_20200922T055901.tif,755.0,7.55,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20200610T153631_R068_T17MPM_20200826T204407.tif,862.0,8.62,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20200913T153619_R068_T17MPM_20200918T154538.tif,1408.0,14.08,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20210131T153619_R068_T17MPM_20210205T222749.tif,1871.0,18.71,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20210307T153621_R068_T17MPM_20210308T021734.tif,287.0,2.87,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20210322T153619_R068_T17MPM_20210323T110148.tif,545.0,5.45,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20210411T153619_R068_T17MPM_20210412T091018.tif,719.0,7.19,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20211127T153619_R068_T17MPM_20211128T173133.tif,1085.0,10.85,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2B_MSIL2A_20220317T153619_R068_T17MPM_20220318T022422.tif,1290.0,12.9,Lenght Box
ROI_0088_01,D:\scburning\ROI_0088_01\S2A_MSIL2A_20220819T153631_R068_T17MPM_20220820T052453.tif,457.0,4.57,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20171218T153609_R068_T17MPM_20201014T145917.tif,585.0,5.85,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20180127T153609_R068_T17MPM_20201014T092051.tif,1932.0,19.32,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20180313T153611_R068_T17MPM_20201013T082617.tif,1092.0,10.92,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20180522T153621_R068_T17MPM_20201012T125612.tif,471.0,4.71,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20180731T153621_R068_T17MPM_20201011T220519.tif,2179.0,21.79,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20181228T153611_R068_T17MPM_20201008T134221.tif,1329.0,13.29,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20190107T153611_R068_T17MPM_20201007T233202.tif,2353.0,23.53,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20190117T153621_R068_T17MPM_20201008T021731.tif,1277.0,12.77,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20190417T153621_R068_T17MPM_20201007T031104.tif,676.0,6.76,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20191024T153621_R068_T17MPM_20201004T054352.tif,1171.0,11.71,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20191228T153619_R068_T17MPM_20201003T104513.tif,1830.0,18.3,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20200610T153631_R068_T17MPM_20200826T204407.tif,639.0,6.39,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20200615T153619_R068_T17MPM_20200827T130236.tif,1536.0,15.36,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20200913T153619_R068_T17MPM_20200918T154538.tif,1450.0,14.5,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20201018T153621_R068_T17MPM_20201019T182753.tif,1803.0,18.03,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20210131T153619_R068_T17MPM_20210205T222749.tif,1748.0,17.48,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2A_MSIL2A_20211112T153621_R068_T17MPM_20211113T043652.tif,1642.0,16.42,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20220307T153619_R068_T17MPM_20220308T050821.tif,1212.0,12.12,Lenght Box
ROI_0088_02,D:\scburning\ROI_0088_02\S2B_MSIL2A_20220406T153619_R068_T17MPM_20220407T062419.tif,285.0,2.85,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20171128T153609_R068_T17MQM_20201014T224646.tif,729.0,7.29,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20180127T153609_R068_T17MQM_20201014T092050.tif,280.0,2.8,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20180417T153619_R068_T17MQM_20201012T233240.tif,1229.0,12.29,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20180731T153621_R068_T17MQM_20201011T220512.tif,695.0,6.95,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20181029T153621_R068_T17MQM_20201009T162807.tif,2035.0,20.35,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20190711T153629_R068_T17MQM_20201005T124128.tif,1734.0,17.34,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20191223T153611_R068_T17MQM_20201003T083753.tif,1805.0,18.05,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20200221T153611_R068_T17MQM_20200927T143628.tif,1790.0,17.9,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20200516T153619_R068_T17MQM_20200909T224134.tif,320.0,3.2,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20200824T153619_R068_T17MQM_20200827T151710.tif,1737.0,17.37,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20201018T153621_R068_T17MQM_20201019T184756.tif,570.0,5.7,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2B_MSIL2A_20210111T153619_R068_T17MQM_20210112T045836.tif,1356.0,13.56,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20210814T153621_R068_T17MQM_20210815T025545.tif,1158.0,11.58,Lenght Box
ROI_0090_01,D:\scburning\ROI_0090_01\S2A_MSIL2A_20211112T153621_R068_T17MQM_20211113T035557.tif,2077.0,20.77,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20170407T153621_R068_T17MQM_20210209T053656.tif,958.0,9.58,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20170427T153621_R068_T17MQM_20210209T110952.tif,895.0,8.95,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20171118T153609_R068_T17MQM_20201014T204743.tif,1294.0,12.94,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20180201T153611_R068_T17MQM_20201013T175108.tif,390.0,3.9,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20180412T153621_R068_T17MQM_20201012T212251.tif,2249.0,22.49,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20180417T153619_R068_T17MQM_20201012T233240.tif,708.0,7.08,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20180522T153621_R068_T17MQM_20201012T125608.tif,1026.0,10.26,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20180721T153621_R068_T17MQM_20201011T181944.tif,1094.0,10.94,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20180820T153621_R068_T17MQM_20201011T042630.tif,594.0,5.94,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20180924T153609_R068_T17MQM_20201009T043229.tif,870.0,8.7,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20181208T153611_R068_T17MQM_20201008T082322.tif,470.0,4.7,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20190303T153619_R068_T17MQM_20201030T120236.tif,678.0,6.78,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20191014T153621_R068_T17MQM_20201004T021132.tif,991.0,9.91,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20191024T153621_R068_T17MQM_20201004T054349.tif,560.0,5.6,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20191108T153619_R068_T17MQM_20201003T143237.tif,1807.0,18.07,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20191223T153611_R068_T17MQM_20201003T083753.tif,631.0,6.31,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20200221T153611_R068_T17MQM_20200927T143628.tif,2323.0,23.23,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20200406T153619_R068_T17MQM_20200925T073458.tif,418.0,4.18,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20200824T153619_R068_T17MQM_20200827T151710.tif,1756.0,17.56,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20200913T153619_R068_T17MQM_20200918T154214.tif,289.0,2.89,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20201107T153621_R068_T17MQM_20201108T161511.tif,2082.0,20.82,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20210307T153621_R068_T17MQM_20210308T030357.tif,280.0,2.8,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20210312T153619_R068_T17MQM_20210313T184620.tif,1416.0,14.16,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20210322T153619_R068_T17MQM_20210323T110554.tif,812.0,8.12,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20210411T153619_R068_T17MQM_20210412T094847.tif,1131.0,11.31,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20210814T153621_R068_T17MQM_20210815T025545.tif,291.0,2.91,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2B_MSIL2A_20210928T153619_R068_T17MQM_20210929T065714.tif,1134.0,11.34,Lenght Box
ROI_0090_02,D:\scburning\ROI_0090_02\S2A_MSIL2A_20211112T153621_R068_T17MQM_20211113T035557.tif,922.0,9.22,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20170517T153621_R068_T17MQM_20210209T161253.tif,2355.0,23.55,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20171118T153609_R068_T17MQM_20201014T204743.tif,580.0,5.8,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20171218T153609_R068_T17MQM_20201014T145912.tif,744.0,7.44,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20180127T153609_R068_T17MQM_20201014T092050.tif,1226.0,12.26,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20180407T153619_R068_T17MQM_20201012T193455.tif,1636.0,16.36,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20180412T153621_R068_T17MQM_20201012T212251.tif,335.0,3.35,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20180731T153621_R068_T17MQM_20201011T220512.tif,1451.0,14.51,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20181228T153611_R068_T17MQM_20201008T134218.tif,551.0,5.51,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20190512T153629_R068_T17MQM_20201006T132520.tif,1453.0,14.53,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20190626T153621_R068_T17MQM_20201006T063528.tif,1193.0,11.93,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20190711T153629_R068_T17MQM_20201005T124128.tif,1616.0,16.16,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20200705T153619_R068_T17MQM_20200825T085216.tif,397.0,3.97,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20200903T153619_R068_T17MQM_20201027T151711.tif,1061.0,10.61,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20200918T153621_R068_T17MQM_20200921T085405.tif,656.0,6.56,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20200928T153621_R068_T17MQM_20200930T183936.tif,335.0,3.35,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20201008T153631_R068_T17MQM_20201010T101608.tif,1898.0,18.98,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20210131T153619_R068_T17MQM_20210205T221132.tif,834.0,8.34,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20210307T153621_R068_T17MQM_20210308T030357.tif,617.0,6.17,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20210923T153621_R068_T17MQM_20210924T105616.tif,392.0,3.92,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20210928T153619_R068_T17MQM_20210929T065714.tif,304.0,3.04,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20211112T153621_R068_T17MQM_20211113T035557.tif,677.0,6.77,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2B_MSIL2A_20211127T153619_R068_T17MQM_20211128T181445.tif,927.0,9.27,Lenght Box
ROI_0090_03,D:\scburning\ROI_0090_03\S2A_MSIL2A_20220531T153631_R068_T17MQM_20220601T165748.tif,2066.0,20.66,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20170127T153611_R068_T17MQM_20210207T220355.tif,993.0,9.93,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20170427T153621_R068_T17MQM_20210209T110952.tif,719.0,7.19,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20171218T153609_R068_T17MQM_20201014T145912.tif,1719.0,17.19,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20180221T153621_R068_T17MQM_20201013T234916.tif,1328.0,13.28,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20180303T153621_R068_T17MQM_20201013T055730.tif,1480.0,14.8,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20180427T153619_R068_T17MQM_20201013T033125.tif,2014.0,20.14,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20180522T153621_R068_T17MQM_20201012T125608.tif,463.0,4.63,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20180731T153621_R068_T17MQM_20201011T220512.tif,2074.0,20.74,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20181123T153619_R068_T17MQM_20201008T211035.tif,2041.0,20.41,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20181208T153611_R068_T17MQM_20201008T082322.tif,370.0,3.7,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20181228T153611_R068_T17MQM_20201008T134218.tif,653.0,6.53,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190102T153619_R068_T17MQM_20201007T221750.tif,518.0,5.18,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190112T153619_R068_T17MQM_20201008T010255.tif,1457.0,14.57,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190303T153619_R068_T17MQM_20201030T120236.tif,1081.0,10.81,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190711T153629_R068_T17MQM_20201005T124128.tif,2318.0,23.18,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190721T153629_R068_T17MQM_20201005T174324.tif,379.0,3.79,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190731T153629_R068_T17MQM_20201005T203153.tif,1303.0,13.03,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20190929T153619_R068_T17MQM_20201004T183533.tif,1653.0,16.53,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20191014T153621_R068_T17MQM_20201004T021132.tif,326.0,3.26,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20191223T153611_R068_T17MQM_20201003T083753.tif,2266.0,22.66,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20200211T153611_R068_T17MQM_20201001T171526.tif,1606.0,16.06,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20200327T153619_R068_T17MQM_20201027T115550.tif,1779.0,17.79,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20200610T153631_R068_T17MQM_20200826T204408.tif,1097.0,10.97,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20200720T153621_R068_T17MQM_20200816T203443.tif,1769.0,17.69,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2B_MSIL2A_20200903T153619_R068_T17MQM_20201027T151711.tif,491.0,4.91,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20201117T153621_R068_T17MQM_20201118T220846.tif,615.0,6.15,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20210814T153621_R068_T17MQM_20210815T025545.tif,692.0,6.92,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20211122T153621_R068_T17MQM_20211123T071242.tif,305.0,3.05,Lenght Box
ROI_0091_01,D:\scburning\ROI_0091_01\S2A_MSIL2A_20220111T153621_R068_T17MQM_20220112T165253.tif,788.0,7.88,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20170427T153621_R068_T17MQM_20210209T110952.tif,1184.0,11.84,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20170517T153621_R068_T17MQM_20210209T161253.tif,364.0,3.64,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20171118T153609_R068_T17MQM_20201014T204743.tif,2271.0,22.71,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20171218T153609_R068_T17MQM_20201014T145912.tif,1743.0,17.43,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20180303T153621_R068_T17MQM_20201013T055730.tif,338.0,3.38,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20180407T153619_R068_T17MQM_20201012T193455.tif,1506.0,15.06,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20181103T153619_R068_T17MQM_20201008T153237.tif,1351.0,13.51,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20181123T153619_R068_T17MQM_20201008T211035.tif,1373.0,13.73,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20181208T153611_R068_T17MQM_20201008T082322.tif,1621.0,16.21,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20181213T153609_R068_T17MQM_20201008T095318.tif,522.0,5.22,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20190417T153621_R068_T17MQM_20201007T031103.tif,611.0,6.11,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20190601T153629_R068_T17MQM_20201005T205705.tif,437.0,4.37,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20191223T153611_R068_T17MQM_20201003T083753.tif,1240.0,12.4,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20200226T153619_R068_T17MQM_20200928T150916.tif,375.0,3.75,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20200327T153619_R068_T17MQM_20201027T115550.tif,374.0,3.74,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20200610T153631_R068_T17MQM_20200826T204408.tif,1294.0,12.94,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20201013T153619_R068_T17MQM_20201015T033340.tif,662.0,6.62,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2B_MSIL2A_20210111T153619_R068_T17MQM_20210112T045836.tif,342.0,3.42,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20210126T153621_R068_T17MQM_20210127T003947.tif,1206.0,12.06,Lenght Box
ROI_0091_02,D:\scburning\ROI_0091_02\S2A_MSIL2A_20210814T153621_R068_T17MQM_20210815T025545.tif,2020.0,20.2,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20180127T153609_R068_T17MQM_20201014T092050.tif,636.0,6.36,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20180407T153619_R068_T17MQM_20201012T193455.tif,401.0,4.01,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20180522T153621_R068_T17MQM_20201012T125608.tif,533.0,5.33,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20180721T153621_R068_T17MQM_20201011T181944.tif,1299.0,12.99,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20181103T153619_R068_T17MQM_20201008T153237.tif,282.0,2.82,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20190226T153611_R068_T17MQM_20201007T205043.tif,984.0,9.84,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20190626T153621_R068_T17MQM_20201006T063528.tif,985.0,9.85,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20190929T153619_R068_T17MQM_20201004T183533.tif,576.0,5.76,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20200705T153619_R068_T17MQM_20200825T085216.tif,1187.0,11.87,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20200809T153631_R068_T17MQM_20200815T143605.tif,836.0,8.36,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20200928T153621_R068_T17MQM_20200930T183936.tif,1962.0,19.62,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20201003T153619_R068_T17MQM_20201005T071123.tif,1681.0,16.81,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20210111T153619_R068_T17MQM_20210112T045836.tif,380.0,3.8,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20210720T153619_R068_T17MQM_20210721T005551.tif,1487.0,14.87,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20210814T153621_R068_T17MQM_20210815T025545.tif,436.0,4.36,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20210923T153621_R068_T17MQM_20210924T105616.tif,389.0,3.89,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20211112T153621_R068_T17MQM_20211113T035557.tif,528.0,5.28,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2B_MSIL2A_20220106T153619_R068_T17MQM_20220107T103530.tif,366.0,3.66,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20220111T153621_R068_T17MQM_20220112T165253.tif,548.0,5.48,Lenght Box
ROI_0093_03,D:\scburning\ROI_0093_03\S2A_MSIL2A_20221117T153621_R068_T17MQM_20221118T060200.tif,277.0,2.77,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20170318T153611_R068_T17MQM_20210208T233812.tif,906.0,9.06,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20170407T153621_R068_T17MQM_20210209T053656.tif,965.0,9.65,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20170517T153621_R068_T17MQM_20210209T161253.tif,352.0,3.52,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20171128T153609_R068_T17MQM_20201014T224646.tif,521.0,5.21,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20180221T153621_R068_T17MQM_20201013T234916.tif,861.0,8.61,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20180407T153619_R068_T17MQM_20201012T193455.tif,1927.0,19.27,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20180427T153619_R068_T17MQM_20201013T033125.tif,1181.0,11.81,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20180721T153621_R068_T17MQM_20201011T181944.tif,1126.0,11.26,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20181024T153619_R068_T17MQM_20201009T150005.tif,2106.0,21.06,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20181103T153619_R068_T17MQM_20201008T153237.tif,296.0,2.96,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20181123T153619_R068_T17MQM_20201008T211035.tif,678.0,6.78,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20181213T153609_R068_T17MQM_20201008T095318.tif,685.0,6.85,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20181228T153611_R068_T17MQM_20201008T134218.tif,1354.0,13.54,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2A_MSIL2A_20190127T153621_R068_T17MQM_20201008T050354.tif,452.0,4.52,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20190412T153629_R068_T17MQM_20201007T012422.tif,963.0,9.63,Lenght Box
ROI_0094_02,D:\scburning\ROI_0094_02\S2B_MSIL2A_20190512T153629_R068_T17MQM_20201006T132520.tif,491.0,4.91,Lenght Box
